client_id	round	val_accuracy	val_f1_score	val_loss	val_precision	val_recall
12	42	0.654368932038835	0.7797029702970297	0.5940570216356935	0.6818181818181818	0.9104046242774566
4	42	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
7	42	0.7302504816955684	0.833729216152019	0.5197848423418163	0.7817371937639198	0.8931297709923665
5	42	0.735812133072407	0.8421052631578947	0.58681420713768	0.7422680412371134	0.972972972972973
5	43	0.735812133072407	0.8421052631578947	0.58681420713768	0.7422680412371134	0.972972972972973
15	43	0.6423076923076924	0.7780429594272077	0.6707199141047575	0.6585858585858586	0.9504373177842566
2	43	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
4	43	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
13	43	0.7437858508604207	0.8504464285714286	0.554906274806232	0.7888198757763976	0.9225181598062954
6	44	0.6537678207739308	0.7858942065491183	0.6675738163967169	0.7027027027027027	0.8914285714285715
5	44	0.735812133072407	0.8421052631578947	0.58681420713768	0.7422680412371134	0.972972972972973
1	44	0.9330628803245437	0.9584905660377359	0.23446719870683624	0.9361179361179361	0.9819587628865979
3	44	0.7065420560747664	0.8249721293199554	0.6188628910467412	0.7184466019417476	0.9685863874345549
4	44	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
15	45	0.6461538461538462	0.7799043062200957	0.6793410385739165	0.6612576064908722	0.9504373177842566
1	45	0.9330628803245437	0.9584905660377359	0.2974952082410182	0.9361179361179361	0.9819587628865979
6	45	0.6537678207739308	0.7858942065491183	0.6771559054994071	0.7027027027027027	0.8914285714285715
3	45	0.708411214953271	0.8262806236080178	0.6249310247206121	0.7189922480620154	0.9712041884816754
8	45	0.6863117870722434	0.8042704626334519	0.6014324326792011	0.7306034482758621	0.8944591029023746
9	46	0.6717267552182163	0.7938021454112039	0.662801301346612	0.6923076923076923	0.9301675977653632
7	46	0.74373795761079	0.8422301304863582	0.5265838616014447	0.7888888888888889	0.9033078880407125
10	46	0.6969147005444646	0.8117249154453213	0.6315555598114175	0.7302231237322515	0.9137055837563451
4	46	0.6920077972709552	0.8034825870646766	0.6424904127422445	0.6976241900647948	0.9472140762463344
2	46	0.6826347305389222	0.8034610630407911	0.6763385303054149	0.7142857142857143	0.9180790960451978
11	47	0.7715930902111324	0.86368843069874	0.54826995989602	0.7953586497890295	0.9448621553884712
13	47	0.7705544933078394	0.8660714285714286	0.5708626002549447	0.8033126293995859	0.9394673123486683
4	47	0.6920077972709552	0.8034825870646766	0.6424904127422445	0.6976241900647948	0.9472140762463344
14	47	0.7554240631163708	0.8520286396181385	0.6338247422791131	0.7760869565217391	0.9444444444444444
5	47	0.7553816046966731	0.8541423570595099	0.6022785799389065	0.7515400410677618	0.9891891891891892
