client_id	round	val_accuracy	val_f1_score	val_precision	val_recall
3	21	0.719626168224299	0.834070796460177	0.7222222222222222	0.9869109947643979
6	21	0.7209775967413442	0.8359281437125748	0.7195876288659794	0.9971428571428571
11	21	0.7696737044145874	0.8669623059866962	0.7773359840954275	0.9799498746867168
6	22	0.7189409368635438	0.8349282296650717	0.7181069958847737	0.9971428571428571
14	22	0.7455621301775148	0.852233676975945	0.7515151515151515	0.9841269841269841
5	22	0.735812133072407	0.8457142857142858	0.7326732673267327	1.0
1	22	0.9168356997971603	0.9490683229813665	0.9160671462829736	0.9845360824742269
3	22	0.7140186915887851	0.8298109010011123	0.7214700193423598	0.9764397905759162
7	23	0.7996146435452793	0.8810068649885584	0.8004158004158004	0.9796437659033079
1	23	0.920892494929006	0.9516728624535316	0.9164677804295943	0.9896907216494846
12	23	0.6776699029126214	0.8028503562945368	0.6814516129032258	0.976878612716763
6	23	0.714867617107943	0.8325358851674641	0.7160493827160493	0.9942857142857143
3	23	0.7140186915887851	0.8313120176405733	0.7180952380952381	0.9869109947643979
12	24	0.6699029126213593	0.7966507177033493	0.6795918367346939	0.9624277456647399
4	24	0.6861598440545809	0.807185628742515	0.6821862348178138	0.9882697947214076
14	24	0.7534516765285996	0.8558246828143022	0.7586912065439673	0.9814814814814815
5	24	0.7416829745596869	0.8486238532110092	0.7370517928286853	1.0
13	24	0.7954110898661568	0.8838219326818675	0.8011811023622047	0.9854721549636803
10	25	0.7041742286751361	0.8218579234972677	0.7216890595009597	0.9543147208121827
3	25	0.7158878504672898	0.8322295805739515	0.7194656488549618	0.9869109947643979
14	25	0.747534516765286	0.8518518518518519	0.757201646090535	0.9735449735449735
5	25	0.7436399217221135	0.8495981630309989	0.7385229540918163	1.0
2	25	0.7005988023952096	0.8222748815165877	0.7081632653061225	0.980225988700565
15	26	0.6538461538461539	0.7877358490566038	0.6613861386138614	0.9737609329446064
11	26	0.7696737044145874	0.8654708520179372	0.7829614604462475	0.9674185463659147
13	26	0.7934990439770554	0.8828633405639913	0.7996070726915521	0.9854721549636803
12	26	0.6640776699029126	0.7933094384707288	0.6761710794297352	0.9595375722543352
9	26	0.6793168880455408	0.8064146620847652	0.683495145631068	0.9832402234636871
7	27	0.8131021194605009	0.8883774453394706	0.8109243697478992	0.9821882951653944
3	27	0.7177570093457943	0.8331491712707182	0.7208413001912046	0.9869109947643979
12	27	0.6640776699029126	0.7942925089179548	0.6747474747474748	0.9653179190751445
9	27	0.683111954459203	0.8091428571428572	0.6847195357833655	0.9888268156424581
5	27	0.7416829745596869	0.8486238532110092	0.7370517928286853	1.0
4	28	0.6803118908382066	0.8024096385542169	0.6809815950920245	0.9765395894428153
15	28	0.6596153846153846	0.7905325443786982	0.6653386454183267	0.9737609329446064
14	28	0.7495069033530573	0.8531791907514451	0.757700205338809	0.9761904761904762
11	28	0.7658349328214972	0.8629213483146068	0.7820773930753564	0.9624060150375939
8	28	0.7224334600760456	0.835214446952596	0.7297830374753451	0.9762532981530343
8	29	0.7224334600760456	0.835214446952596	0.7297830374753451	0.9762532981530343
4	29	0.6803118908382066	0.8024096385542169	0.6809815950920245	0.9765395894428153
1	29	0.9290060851926978	0.9565217391304348	0.9232613908872902	0.9922680412371134
10	29	0.7168784029038112	0.8304347826086956	0.7262357414448669	0.9695431472081218
2	29	0.7005988023952096	0.8218527315914489	0.7090163934426229	0.9774011299435028
13	30	0.7992351816443595	0.8859934853420195	0.8031496062992126	0.9878934624697336
8	30	0.7224334600760456	0.834841628959276	0.7306930693069307	0.9736147757255936
12	30	0.6563106796116505	0.7880239520958083	0.6728016359918201	0.9508670520231214
9	30	0.6774193548387096	0.8045977011494253	0.68359375	0.9776536312849162
1	30	0.9269776876267748	0.9551122194513716	0.9251207729468599	0.9871134020618557
13	31	0.7877629063097514	0.8784227820372399	0.802	0.9709443099273608
